Lake,Experiment,Treatment,Enclosure,community,ID,mean_J,mean_s,mean_ENS_D,final_stab,initial_stab,rate_change_ort,rate_change_oti,total_impact,mean_biomass,initial_zoop_body_size,mean_TP,mean_TN,mean_DOC,mean_PAR,mean_Temp,mean_Chla,mean_TN_TP_ratio,mean_DN_TP_ratio
Erssjoen,Summer,F,13,zoopl,Erssjoen_Summer_F_13_zoopl,0.4931633251172363,9.166666666666666,2.9656477354759785,-0.900175663549228,-2.53965743916864,1.12021896679101,-0.483471284009124,47.8488933907061,17.375331855342928,0.506252160540689,29.438333333333333,0.5844833333333334,18.025,80,15.358333333333334,27.4935,0.020090049146174693,0.01667677578145811
Erssjoen,Summer,F,2,bact,Erssjoen_Summer_F_2_bact,0.6429048229301647,61.34782608695652,13.120659040727404,-0.562984685001527,-0.672588453538909,0.811346863716864,-0.0601457750221264,6.57306158144142,NA,NA,28.968333333333334,0.6241,17.990000000000002,93,15.333333333333334,27.254820000000002,0.021577392929437084,0.016822559150181916
Erssjoen,Summer,F,2,phyto,Erssjoen_Summer_F_2_phyto,0.7742082476076521,59.666666666666664,15.737282878387862,-0.0626431942911983,-0.256975933664802,0.0893404429348209,-0.00274968559486369,4.90149353397276,106951100.07366516,NA,28.968333333333334,0.6241,17.990000000000002,93,15.333333333333334,27.254820000000002,0.021577392929437084,0.016822559150181916
Erssjoen,Summer,F,2,zoopl,Erssjoen_Summer_F_2_zoopl,0.3739556435986305,7.5,1.786657795151865,-1.17097715221308,-3.44030826236226,1.48669871172243,-0.441917366641129,50.0878750859509,15.501673745696051,0.553679647799041,28.968333333333334,0.6241,17.990000000000002,93,15.333333333333334,27.254820000000002,0.021577392929437084,0.016822559150181916
Erssjoen,Summer,F,8,bact,Erssjoen_Summer_F_8_bact,0.6630414328635772,58.91304347826087,13.547990091506437,-0.423671072604737,-0.426455384,0.506385338732434,-0.106261322840884,8.60773242738655,NA,NA,26.665,0.598,17.384999999999998,83,15.35,24.18216,0.022615604686480013,0.016711650285038022
Erssjoen,Summer,F,8,phyto,Erssjoen_Summer_F_8_phyto,0.7959341161397113,47.666666666666664,14.831747339209551,-0.00583735395347469,-0.240573109767117,0.177667216375699,-0.0554232331903376,2.01709094159613,63704895.79375248,NA,26.665,0.598,17.384999999999998,83,15.35,24.18216,0.022615604686480013,0.016711650285038022
Erssjoen,Summer,F,8,zoopl,Erssjoen_Summer_F_8_zoopl,0.3972624890965212,7.333333333333333,2.1066078551605516,-0.212032580872774,-2.41040166589743,1.6598396261703,-0.208990343699479,46.9376635598117,17.12557450337581,0.523372985897427,26.665,0.598,17.384999999999998,83,15.35,24.18216,0.022615604686480013,0.016711650285038022
Erssjoen,Summer,FS,15,bact,Erssjoen_Summer_FS_15_bact,0.7017219205745256,59.25,14.976834827023353,-1.36238884026634,-0.0520348591230541,-0.996479350140609,-0.24178631820556,13.1611664241378,NA,NA,28.87,0.5875833333333333,17.945,33,15.45,28.31898,0.02061628007546879,0.016978531153276303
Erssjoen,Summer,FS,15,phyto,Erssjoen_Summer_FS_15_phyto,0.8298801503594018,51.833333333333336,19.327575335018334,-0.0340358193736622,-0.443492592015656,0.323737191519147,-0.0309619517657023,4.69565621579367,43879996.15578448,NA,28.87,0.5875833333333333,17.945,33,15.45,28.31898,0.02061628007546879,0.016978531153276303
Erssjoen,Summer,FS,15,zoopl,Erssjoen_Summer_FS_15_zoopl,0.45449371802336147,8.666666666666666,2.242410065062357,-0.235102052947523,-2.13021904805879,1.63694798620463,-0.365715276901189,34.3889870933121,32.03973292265738,0.576967299130308,28.87,0.5875833333333333,17.945,33,15.45,28.31898,0.02061628007546879,0.016978531153276303
Erssjoen,Summer,FS,4,bact,Erssjoen_Summer_FS_4_bact,0.6905191609407773,61.65217391304348,14.661246050157777,-1.0854020569313,-1.11055272904003,1.44287436695906,-0.178629968240096,11.755117995347801,NA,NA,28.78,0.601,17.96,34,15.424999999999999,33.22224,0.021135265473846258,0.015831354297873437
Erssjoen,Summer,FS,4,phyto,Erssjoen_Summer_FS_4_phyto,0.82176622588998,60.166666666666664,20.108668786180118,-0.517565862448817,-0.445245584946682,-0.0831390898018779,-0.114047056728502,12.4110950459026,81465371.7002138,NA,28.78,0.601,17.96,34,15.424999999999999,33.22224,0.021135265473846258,0.015831354297873437
Erssjoen,Summer,FS,4,zoopl,Erssjoen_Summer_FS_4_zoopl,0.463126996282221,8.166666666666666,2.4044756748358935,-1.9051061348558,-1.70892734741402,0.00414896604788972,-0.612434362356229,48.7902273937644,16.714147996749,0.549095839673724,28.78,0.601,17.96,34,15.424999999999999,33.22224,0.021135265473846258,0.015831354297873437
Erssjoen,Summer,FS,6,bact,Erssjoen_Summer_FS_6_bact,0.7002399479039151,59.30434782608695,15.173912653431465,-0.720333320864102,-0.816136624406903,1.01462197822384,-0.0736134568432361,11.2598725378279,NA,NA,26.376666666666665,0.5995,18.08,26,15.433333333333334,30.96294,0.02293927319763208,0.018303506144230014
Erssjoen,Summer,FS,6,phyto,Erssjoen_Summer_FS_6_phyto,0.8267785918784775,56.5,19.72899755633093,-0.16661816348205,-0.403974146701575,0.158434303246886,-0.0785515645437415,8.98121253908038,63517951.47520354,NA,26.376666666666665,0.5995,18.08,26,15.433333333333334,30.96294,0.02293927319763208,0.018303506144230014
Erssjoen,Summer,FS,6,zoopl,Erssjoen_Summer_FS_6_zoopl,0.46971705067308817,7.666666666666667,2.36451304015561,-1.69339160964772,-3.0546836302397,0.882970239712748,-0.451191546039292,62.4220490705882,9.450984410899599,0.526904196666201,26.376666666666665,0.5995,18.08,26,15.433333333333334,30.96294,0.02293927319763208,0.018303506144230014
Erssjoen,Summer,FS,9,bact,Erssjoen_Summer_FS_9_bact,0.6909047411804955,60.47826086956522,15.952355385624687,-0.704888998436629,-0.0205587270210366,-0.54516300527652,-0.0471382377413549,9.05431492631161,NA,NA,25.306666666666665,0.60325,17.674999999999997,33,15.383333333333333,27.72912,0.023944919877804983,0.019584914758201424
Erssjoen,Summer,FS,9,phyto,Erssjoen_Summer_FS_9_phyto,0.8326748661869154,52.333333333333336,19.983697793701715,-0.0340358193736622,-0.389925766301732,0.300810688920145,-0.066592054598597,5.76356450051453,33581160.30527815,NA,25.306666666666665,0.60325,17.674999999999997,33,15.383333333333333,27.72912,0.023944919877804983,0.019584914758201424
Erssjoen,Summer,FS,9,zoopl,Erssjoen_Summer_FS_9_zoopl,0.4400780824011905,8,2.1571986015038798,-3.28930873458452,-3.51373514135481,-0.214266738673668,-0.692647682931567,67.0689295633668,10.251810065402076,0.44075243947916,25.306666666666665,0.60325,17.674999999999997,33,15.383333333333333,27.72912,0.023944919877804983,0.019584914758201424
Erssjoen,Summer,S,12,bact,Erssjoen_Summer_S_12_bact,0.7160122634625178,51.95652173913044,12.642406774486824,-0.132546655961983,-0.300214488598589,-0.0469113698134916,-0.0491528509469704,5.14869701350502,NA,NA,26.09,0.5782499999999999,17.755,34,15.45,22.54236,0.022751153601481725,0.020117869093658317
Erssjoen,Summer,S,12,phyto,Erssjoen_Summer_S_12_phyto,0.834751839330744,45.666666666666664,18.209676181041115,-0.662761472907068,-0.209273059927185,-0.568910178896787,-0.15127442515548,6.1408218486317,7662461.691685503,NA,26.09,0.5782499999999999,17.755,34,15.45,22.54236,0.022751153601481725,0.020117869093658317
Erssjoen,Summer,S,12,zoopl,Erssjoen_Summer_S_12_zoopl,0.5363870460024507,9.333333333333334,2.793615968223752,-2.23585565180834,-0.0995130143480521,-1.5781869788632,-0.632605952423982,23.5262996598691,49.44859476156884,0.521019305931494,26.09,0.5782499999999999,17.755,34,15.45,22.54236,0.022751153601481725,0.020117869093658317
Erssjoen,Summer,S,14,bact,Erssjoen_Summer_S_14_bact,0.6600048832464788,59.43478260869565,12.154060303764142,-0.0320027310861738,-0.0738797398122085,-0.0415889422014316,-0.0723351704088411,3.23839468174804,NA,NA,29.098333333333333,0.6073999999999999,17.884999999999998,33,15.433333333333334,26.00322,0.020944922841345404,0.016409757260205916
Erssjoen,Summer,S,14,phyto,Erssjoen_Summer_S_14_phyto,0.816894086214575,55.666666666666664,19.086910781982567,-0.238611956950048,-0.17696157371976,0.0367744185762539,-0.0304131463812565,3.34712888264694,312197144.5020504,NA,29.098333333333333,0.6073999999999999,17.884999999999998,33,15.433333333333334,26.00322,0.020944922841345404,0.016409757260205916
Erssjoen,Summer,S,14,zoopl,Erssjoen_Summer_S_14_zoopl,0.4025720593726937,9,2.0236130324059998,-0.23939790677074,-0.0272791501435628,-0.040077449198944,-0.148023462014366,4.30974356491033,66.81610411960291,0.510008827632448,29.098333333333333,0.6073999999999999,17.884999999999998,33,15.433333333333334,26.00322,0.020944922841345404,0.016409757260205916
Erssjoen,Summer,S,3,bact,Erssjoen_Summer_S_3_bact,0.6738523504888201,62.47826086956522,13.34660298662311,-0.0610876919798383,-0.382003621429166,0.300305267511937,-0.110958259835785,5.4627321874918104,NA,NA,28.591666666666665,0.6014333333333333,17.97,28,15.416666666666666,25.89162,0.02134822044864989,0.015234930118425265
Erssjoen,Summer,S,3,phyto,Erssjoen_Summer_S_3_phyto,0.8182279989403095,59.666666666666664,20.568901471691802,-0.137967776803707,-0.275300165422575,-0.261351932807044,-0.0429526817800048,4.58487821255366,65935982.19752738,NA,28.591666666666665,0.6014333333333333,17.97,28,15.416666666666666,25.89162,0.02134822044864989,0.015234930118425265
Erssjoen,Summer,S,3,zoopl,Erssjoen_Summer_S_3_zoopl,0.43079924958108334,8.166666666666666,2.1406604045153266,-0.248480374381717,-0.0803783165402976,-0.0291939072368819,-0.162890504840781,11.5907843492926,51.17437629848296,0.47461194290349,28.591666666666665,0.6014333333333333,17.97,28,15.416666666666666,25.89162,0.02134822044864989,0.015234930118425265
Erssjoen,Summer,S,5,bact,Erssjoen_Summer_S_5_bact,0.6641788252855585,57.608695652173914,11.799587548465125,-0.230986728775236,-0.0867416534546162,0.289796965377269,-0.0748244618537544,7.50407859510971,NA,NA,27.628333333333334,0.6188833333333333,17.75,17,15.4,23.42424,0.0225230584052134,0.01759745663271958
Erssjoen,Summer,S,5,phyto,Erssjoen_Summer_S_5_phyto,0.8150453310163414,56.333333333333336,18.91026972432105,-0.184123686288365,-0.143448064474046,-0.179387066615666,-0.0391434776029959,3.3254420389481,35260344.33901405,NA,27.628333333333334,0.6188833333333333,17.75,17,15.4,23.42424,0.0225230584052134,0.01759745663271958
Erssjoen,Summer,S,5,zoopl,Erssjoen_Summer_S_5_zoopl,0.426523765262973,8.166666666666666,2.0562707911861433,-2.07975348464421,-0.70208189155287,-1.02145816102715,-0.530011628611764,25.8242548782484,37.86954574426166,0.594631676747278,27.628333333333334,0.6188833333333333,17.75,17,15.4,23.42424,0.0225230584052134,0.01759745663271958
Feresjoen,Spring,C,1,bact,Feresjoen_Spring_C_1_bact,0.6891296077722673,35.95652173913044,9.55615423275697,NA,NA,NA,NA,NA,NA,NA,10.02,0.29943333333333333,6.658,923.3333333333334,17.513333333333335,0.62106,0.03000533325829987,0.019608855287706256
Feresjoen,Spring,C,1,phyto,Feresjoen_Spring_C_1_phyto,0.6991644992604098,22.5,5.9060562689343685,NA,NA,NA,NA,NA,3323479.806100545,NA,10.02,0.29943333333333333,6.658,923.3333333333334,17.513333333333335,0.62106,0.03000533325829987,0.019608855287706256
Feresjoen,Spring,C,1,zoopl,Feresjoen_Spring_C_1_zoopl,0.5713368858194952,9,3.0811384527848484,NA,NA,NA,NA,NA,27.58832217661669,0.433815133440822,10.02,0.29943333333333333,6.658,923.3333333333334,17.513333333333335,0.62106,0.03000533325829987,0.019608855287706256
Feresjoen,Spring,C,10,bact,Feresjoen_Spring_C_10_bact,0.7095238201611385,41.958333333333336,9.395561288012397,NA,NA,NA,NA,NA,NA,NA,8.898333333333333,0.291,7.1795,910,17.566666666666666,0.93858,0.032877066398554415,0.03214204523693584
Feresjoen,Spring,C,10,phyto,Feresjoen_Spring_C_10_phyto,0.6397904851729683,32.666666666666664,5.767153337230805,NA,NA,NA,NA,NA,10182207.72626478,NA,8.898333333333333,0.291,7.1795,910,17.566666666666666,0.93858,0.032877066398554415,0.03214204523693584
Feresjoen,Spring,C,10,zoopl,Feresjoen_Spring_C_10_zoopl,0.6863044038693635,10.166666666666666,4.1674302218890364,NA,NA,NA,NA,NA,15.672983938046618,0.592654169820226,8.898333333333333,0.291,7.1795,910,17.566666666666666,0.93858,0.032877066398554415,0.03214204523693584
Feresjoen,Spring,C,16,bact,Feresjoen_Spring_C_16_bact,0.7109852498032911,48.291666666666664,10.388072526925258,NA,NA,NA,NA,NA,NA,NA,9.475,0.2864,6.4879999999999995,939.3333333333334,17.583333333333332,1.00737,0.031292057007303704,0.007933042981553264
Feresjoen,Spring,C,16,phyto,Feresjoen_Spring_C_16_phyto,0.6892387454815285,40.666666666666664,6.841232838234809,NA,NA,NA,NA,NA,5735054.972124365,NA,9.475,0.2864,6.4879999999999995,939.3333333333334,17.583333333333332,1.00737,0.031292057007303704,0.007933042981553264
Feresjoen,Spring,C,16,zoopl,Feresjoen_Spring_C_16_zoopl,0.6274116035616975,8.833333333333334,3.461558930857,NA,NA,NA,NA,NA,18.305168701697742,0.504167852785011,9.475,0.2864,6.4879999999999995,939.3333333333334,17.583333333333332,1.00737,0.031292057007303704,0.007933042981553264
Feresjoen,Spring,C,7,bact,Feresjoen_Spring_C_7_bact,0.6646765608776113,37.166666666666664,10.058206316754735,NA,NA,NA,NA,NA,NA,NA,9.083333333333334,0.29841666666666666,6.455,950.6666666666666,17.566666666666666,0.72783,0.0333032770148779,0.012241080134739827
Feresjoen,Spring,C,7,phyto,Feresjoen_Spring_C_7_phyto,0.6314375843920499,21.333333333333332,5.542456655031857,NA,NA,NA,NA,NA,7903678.535418258,NA,9.083333333333334,0.29841666666666666,6.455,950.6666666666666,17.566666666666666,0.72783,0.0333032770148779,0.012241080134739827
Feresjoen,Spring,C,7,zoopl,Feresjoen_Spring_C_7_zoopl,0.5435011195860582,9.333333333333334,2.9866084544332483,NA,NA,NA,NA,NA,31.065462981230976,0.378396083083488,9.083333333333334,0.29841666666666666,6.455,950.6666666666666,17.566666666666666,0.72783,0.0333032770148779,0.012241080134739827
Feresjoen,Spring,F,11,bact,Feresjoen_Spring_F_11_bact,0.6874506485623375,45.291666666666664,9.194616881744883,-0.0447016748053384,-0.120580240277445,0.130147142624043,-0.119672109030699,3.16906330649146,NA,NA,9.265,0.3055333333333333,7.1895,897.6666666666666,17.533333333333335,1.157865,0.033393110378254404,0.020511164239340234
Feresjoen,Spring,F,11,phyto,Feresjoen_Spring_F_11_phyto,0.6983614563895238,40,7.680303556574752,-0.587356752925279,-0.673410119585971,0.056416500692921,-0.251317169318652,17.3397795664925,21163959.184711244,NA,9.265,0.3055333333333333,7.1895,897.6666666666666,17.533333333333335,1.157865,0.033393110378254404,0.020511164239340234
Feresjoen,Spring,F,11,zoopl,Feresjoen_Spring_F_11_zoopl,0.5733585587091753,8.333333333333334,3.0255580482831967,-0.485170326404831,-0.597325592957112,0.766543442525805,-0.313703600610205,25.8152755894158,11.258876569966029,0.357613621573778,9.265,0.3055333333333333,7.1895,897.6666666666666,17.533333333333335,1.157865,0.033393110378254404,0.020511164239340234
Feresjoen,Spring,F,13,bact,Feresjoen_Spring_F_13_bact,0.7308632889071524,47.541666666666664,10.031562876494663,-0.0830127128267216,-0.0547295551935657,-0.113256282522357,-0.0540004361803489,3.71434836148059,NA,NA,9.43,0.28336666666666666,6.481999999999999,906.3333333333334,17.53333333333333,1.669365,0.030245188070154548,0.012615677123844093
Feresjoen,Spring,F,13,phyto,Feresjoen_Spring_F_13_phyto,0.7450112221881383,44.333333333333336,10.470932020898099,-0.74237402867899,-0.981178390343103,0.135362560556037,-0.212949808864881,26.1205157864573,17890676.003050897,NA,9.43,0.28336666666666666,6.481999999999999,906.3333333333334,17.53333333333333,1.669365,0.030245188070154548,0.012615677123844093
Feresjoen,Spring,F,13,zoopl,Feresjoen_Spring_F_13_zoopl,0.6536976424383611,8,3.367053666237088,-0.540008427173547,-1.03285671462065,1.20923256021189,-0.230733542949015,14.7191917288485,16.2078481988078,0.823279393363203,9.43,0.28336666666666666,6.481999999999999,906.3333333333334,17.53333333333333,1.669365,0.030245188070154548,0.012615677123844093
Feresjoen,Spring,F,2,bact,Feresjoen_Spring_F_2_bact,0.6809927845574927,45.73913043478261,9.203117235471955,-0.260231309517349,-0.0804723532225732,-0.253763518427525,-0.0537836675228061,3.53770680887224,NA,NA,10.06,0.3119,6.541,908.6666666666666,17.483333333333334,0.9490649999999999,0.03142321985726706,0.01832994526762561
Feresjoen,Spring,F,2,phyto,Feresjoen_Spring_F_2_phyto,0.6898740906268125,42.833333333333336,8.893978430566028,-0.402459717158128,-0.226520161435808,-0.142387532533643,-0.122525823942677,7.68640205588362,19851359.10988769,NA,10.06,0.3119,6.541,908.6666666666666,17.483333333333334,0.9490649999999999,0.03142321985726706,0.01832994526762561
Feresjoen,Spring,F,2,zoopl,Feresjoen_Spring_F_2_zoopl,0.5809535572138863,8.333333333333334,2.857349169810153,-0.441838050075244,-0.976073348394053,0.0832085523318807,-0.153403153755136,20.5397853444426,11.547871827925826,0.404867255601616,10.06,0.3119,6.541,908.6666666666666,17.483333333333334,0.9490649999999999,0.03142321985726706,0.01832994526762561
Feresjoen,Spring,F,8,bact,Feresjoen_Spring_F_8_bact,0.6800860970657221,42.25,9.059984375734205,-0.126112757144036,-0.0224645793849512,-0.0366723467971035,-0.14187563406561,1.97811029416996,NA,NA,9.661666666666667,0.30075,6.563,937.6666666666666,17.5,0.93651,0.03128534057809775,0.01201298354168038
Feresjoen,Spring,F,8,phyto,Feresjoen_Spring_F_8_phyto,0.6819396393590147,36,7.346208993889602,-0.0236359092295161,-0.656094800685898,0.588144761234209,-0.0673159925352745,8.50621893706249,24768637.7508495,NA,9.661666666666667,0.30075,6.563,937.6666666666666,17.5,0.93651,0.03128534057809775,0.01201298354168038
Feresjoen,Spring,F,8,zoopl,Feresjoen_Spring_F_8_zoopl,0.5618202383888041,8.166666666666666,2.9667342171569935,-0.276454838480867,-0.168532023370665,-0.413499367647051,-0.418816748782284,18.6959002074863,21.469310865754565,0.480719487547665,9.661666666666667,0.30075,6.563,937.6666666666666,17.5,0.93651,0.03128534057809775,0.01201298354168038
Feresjoen,Spring,FS,15,bact,Feresjoen_Spring_FS_15_bact,0.727785290488551,48.875,10.866373952049402,-0.00953555788120187,-0.289546005889844,0.178091082910543,-0.0654084723071647,1.5540157837273,NA,NA,9.44,0.2924,6.216,395,17.616666666666667,1.7868600000000001,0.03134850183814929,0.011174846603554067
Feresjoen,Spring,FS,15,phyto,Feresjoen_Spring_FS_15_phyto,0.783338170159988,47.666666666666664,12.469629439570483,-0.430989396757546,-1.28615591637096,0.633020422861472,-0.298814789879239,27.3507095235458,15262493.723229917,NA,9.44,0.2924,6.216,395,17.616666666666667,1.7868600000000001,0.03134850183814929,0.011174846603554067
Feresjoen,Spring,FS,15,zoopl,Feresjoen_Spring_FS_15_zoopl,0.5996511393285078,6.833333333333333,2.9932215526258585,-0.331143272075261,-2.61123768155449,1.57297080702591,-0.332553580061099,31.8073869377233,8.468169520534486,0.444887901267263,9.44,0.2924,6.216,395,17.616666666666667,1.7868600000000001,0.03134850183814929,0.011174846603554067
Feresjoen,Spring,FS,4,bact,Feresjoen_Spring_FS_4_bact,0.6950775449324157,42.65217391304348,9.276956648341507,-0.199151487150532,-0.178529871644577,-0.190985749187587,-0.00637428339040375,3.08912208446292,NA,NA,11.913333333333334,0.3237833333333333,6.166,258.6666666666667,17.6,1.6824,0.027313507393801433,0.012658244279191912
Feresjoen,Spring,FS,4,phyto,Feresjoen_Spring_FS_4_phyto,0.7417123033491742,37.333333333333336,8.914278671421302,-0.587356752925279,-1.13934793224747,0.3796097324889,-0.209553089094552,25.467645800354,4980953.725454456,NA,11.913333333333334,0.3237833333333333,6.166,258.6666666666667,17.6,1.6824,0.027313507393801433,0.012658244279191912
Feresjoen,Spring,FS,4,zoopl,Feresjoen_Spring_FS_4_zoopl,0.548734363679239,7.333333333333333,2.420379196002865,-0.350353225014827,-0.845748905369016,0.406564326865499,-0.0304083160129651,9.94245910944785,15.717376373491305,0.444315874618903,11.913333333333334,0.3237833333333333,6.166,258.6666666666667,17.6,1.6824,0.027313507393801433,0.012658244279191912
Feresjoen,Spring,FS,6,bact,Feresjoen_Spring_FS_6_bact,0.640865056387007,41.391304347826086,8.49425612081272,-0.0582224216011851,-0.0802289447538773,0.341247248456296,-0.0293265927506795,4.74726640996107,NA,NA,9.863333333333333,0.30593333333333333,6.4055,409,17.616666666666667,1.06887,0.03116639746014499,0.012984434104489885
Feresjoen,Spring,FS,6,phyto,Feresjoen_Spring_FS_6_phyto,0.6114438443675136,36.5,4.63963743136144,-0.587356752925279,-0.883646657449825,0.100214698665965,-0.215255025412621,13.0464524198226,10837987.02318811,NA,9.863333333333333,0.30593333333333333,6.4055,409,17.616666666666667,1.06887,0.03116639746014499,0.012984434104489885
Feresjoen,Spring,FS,6,zoopl,Feresjoen_Spring_FS_6_zoopl,0.523517263298198,8,2.596865601509135,-0.261483738708321,-0.998333187620348,1.08515811448243,-0.463967486018047,30.3061912413012,16.209783221368422,0.471129624530791,9.863333333333333,0.30593333333333333,6.4055,409,17.616666666666667,1.06887,0.03116639746014499,0.012984434104489885
Feresjoen,Spring,FS,9,bact,Feresjoen_Spring_FS_9_bact,0.6989090800841581,49.666666666666664,10.039375057874228,-0.100414892154414,-0.242890314249044,0.0720926140329058,-0.0551649572908147,2.37998814926441,NA,NA,9.911666666666667,0.30635,6.522,375,17.53333333333333,1.58061,0.03143941109462448,0.012378761952389274
Feresjoen,Spring,FS,9,phyto,Feresjoen_Spring_FS_9_phyto,0.6969543057898608,51.2,7.148462183394864,-1.17162417607266,-0.968479419890848,-0.156228541256383,-0.40142827440569,28.6711687697629,15138380.499957943,NA,9.911666666666667,0.30635,6.522,375,17.53333333333333,1.58061,0.03143941109462448,0.012378761952389274
Feresjoen,Spring,FS,9,zoopl,Feresjoen_Spring_FS_9_zoopl,0.5932395847044106,7.833333333333333,3.0035171183426033,-0.0138949649092686,-0.563853336002746,0.656079970887806,-0.14844540592337,14.5210369085652,11.9175217551954,0.375500131145983,9.911666666666667,0.30635,6.522,375,17.53333333333333,1.58061,0.03143941109462448,0.012378761952389274
Feresjoen,Spring,S,12,bact,Feresjoen_Spring_S_12_bact,0.6657270416019538,43.083333333333336,9.819060646666642,-0.0382247679902149,-0.0138760898860663,-0.0447320145035356,-0.119381132746912,4.26389323761494,NA,NA,9.65,0.2815166666666667,6.4765,421.3333333333333,17.541666666666668,0.97182,0.029443411849892,0.009358263840394954
Feresjoen,Spring,S,12,phyto,Feresjoen_Spring_S_12_phyto,0.587145060301623,26.666666666666668,5.048805167818852,-0.403820698787027,-0.00961573486555253,0.409363383732247,-0.0919844647648582,9.13556870939692,6033815.120694217,NA,9.65,0.2815166666666667,6.4765,421.3333333333333,17.541666666666668,0.97182,0.029443411849892,0.009358263840394954
Feresjoen,Spring,S,12,zoopl,Feresjoen_Spring_S_12_zoopl,0.6054359417017217,9.5,3.419562752278277,-0.941792470654768,-0.318787724249623,0.450302860931111,-0.01183824909418,21.8644575511612,21.681463059600443,0.440655082100867,9.65,0.2815166666666667,6.4765,421.3333333333333,17.541666666666668,0.97182,0.029443411849892,0.009358263840394954
Feresjoen,Spring,S,14,bact,Feresjoen_Spring_S_14_bact,0.7245097818110068,49.166666666666664,10.538212792877701,-0.0794497636893689,-0.201043204313544,0.101037825185996,-0.0608355976915186,3.96298726537021,NA,NA,9.141666666666666,0.2912666666666667,6.300000000000001,220.66666666666666,17.566666666666666,1.195725,0.032363488609707926,0.009296060427967203
Feresjoen,Spring,S,14,phyto,Feresjoen_Spring_S_14_phyto,0.6950137089680687,43,7.816068888906268,-0.430989396757546,-0.980555051477655,-0.245842062841398,-0.144814542377049,14.7005534125466,11529418.944724862,NA,9.141666666666666,0.2912666666666667,6.300000000000001,220.66666666666666,17.566666666666666,1.195725,0.032363488609707926,0.009296060427967203
Feresjoen,Spring,S,14,zoopl,Feresjoen_Spring_S_14_zoopl,0.6649894023282463,9.5,4.054404094535902,-0.0166176008452448,-1.56844803275322,0.734995105544962,-0.160397783532824,16.0161891904973,11.097884164087414,0.442786622343717,9.141666666666666,0.2912666666666667,6.300000000000001,220.66666666666666,17.566666666666666,1.195725,0.032363488609707926,0.009296060427967203
Feresjoen,Spring,S,3,bact,Feresjoen_Spring_S_3_bact,0.6713695919134796,37.65217391304348,8.893028094649067,-0.105877728198069,-0.0997894706083709,0.250399087246577,-0.0301866651716567,5.02968243103588,NA,NA,10.058333333333334,0.30106666666666665,6.4864999999999995,330.3333333333333,17.6,0.69216,0.031069982105820473,0.015128605371261821
Feresjoen,Spring,S,3,phyto,Feresjoen_Spring_S_3_phyto,0.6085087929614629,23.333333333333332,4.8969361977188415,-0.0689635736894869,-0.272108329871301,0.109512021046867,-0.0409711940346955,7.88414415193162,3293806.0724061094,NA,10.058333333333334,0.30106666666666665,6.4864999999999995,330.3333333333333,17.6,0.69216,0.031069982105820473,0.015128605371261821
Feresjoen,Spring,S,3,zoopl,Feresjoen_Spring_S_3_zoopl,0.6174219013925072,9.333333333333334,3.18260428829948,-0.0505128669805183,-0.00759587604565809,-0.0753523702922604,-0.0910906008262425,3.82952730792281,19.234447282531114,0.422626857388453,10.058333333333334,0.30106666666666665,6.4864999999999995,330.3333333333333,17.6,0.69216,0.031069982105820473,0.015128605371261821
Feresjoen,Spring,S,5,bact,Feresjoen_Spring_S_5_bact,0.6468800246580276,34.04347826086956,8.334720986905282,-0.111528152489274,-0.0500199703504805,0.0518617910463222,-0.0487741641438693,3.52656099717189,NA,NA,10.17,0.28845,6.4475,367.3333333333333,17.616666666666667,0.72771,0.02946053075429927,0.013517404033832139
Feresjoen,Spring,S,5,phyto,Feresjoen_Spring_S_5_phyto,0.6009955600613638,24.166666666666668,4.8112519150891035,-0.456169367935324,-0.269928558489616,-0.0866669939682482,-0.0551037540551648,6.89451911746063,3620948.433537465,NA,10.17,0.28845,6.4475,367.3333333333333,17.616666666666667,0.72771,0.02946053075429927,0.013517404033832139
Feresjoen,Spring,S,5,zoopl,Feresjoen_Spring_S_5_zoopl,0.553991846851935,8.333333333333334,2.802934894232447,-0.296888622628701,-0.191854407465807,-0.0358375977559748,-0.256566317924754,12.1670775753851,19.405615969946524,0.389381828508253,10.17,0.28845,6.4475,367.3333333333333,17.616666666666667,0.72771,0.02946053075429927,0.013517404033832139
Feresjoen,Summer,C,1,bact,Feresjoen_Summer_C_1_bact,0.7504480527618367,40.583333333333336,13.984701525956066,NA,NA,NA,NA,NA,NA,NA,6.97,0.2760666666666667,6.0705,149,17.575,0.79152,0.0418562163294753,0.007295605620155039
Feresjoen,Summer,C,1,phyto,Feresjoen_Summer_C_1_phyto,0.7998096057263403,37.833333333333336,13.650972206264022,NA,NA,NA,NA,NA,3963839.174160163,NA,6.97,0.2760666666666667,6.0705,149,17.575,0.79152,0.0418562163294753,0.007295605620155039
Feresjoen,Summer,C,1,zoopl,Feresjoen_Summer_C_1_zoopl,0.6192019198393325,7.666666666666667,2.9909835965559517,NA,NA,NA,NA,NA,17.596364759140634,0.517824997548444,6.97,0.2760666666666667,6.0705,149,17.575,0.79152,0.0418562163294753,0.007295605620155039
Feresjoen,Summer,C,10,bact,Feresjoen_Summer_C_10_bact,0.728154225956235,38.875,11.42167079576054,NA,NA,NA,NA,NA,NA,NA,6.216666666666667,0.2837166666666667,5.9405,179.5,17.733333333333334,1.148025,0.04598502918809773,0.012826117535200436
